ID,Site,Date,Crew,Crew Count,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,Water_Temperature,TagNumber,Comments
301,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,464,Live,Mark,Lower Caudal Clip,RC21-005,,,,10.3,,
302,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,410,Live,Mark,Lower Caudal Clip,CW21-002,,,,10.3,,
303,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,471,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
304,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,365,Live,Mark,Lower Caudal Clip,CW21-003,,,,10.3,,2019 LCC
305,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,491,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
306,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,25,Chiselmouth,1,299,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
307,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,380,Live,Mark,Lower Caudal Clip,CW21-004,,,,10.3,,
308,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,395,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
309,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,239,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
310,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,29,Northern Pikeminnow,1,438,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
311,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,30,Northern Pikeminnow,1,366,Live,Mark,Lower Caudal Clip,CW21-005,,,,10.3,,
312,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,31,Northern Pikeminnow,1,310,Live,Mark,Lower Caudal Clip,CW21-006,,,,10.3,,
313,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,32,Northern Pikeminnow,1,429,Live,Mark,Lower Caudal Clip,RC21-007,,,,10.3,,
314,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,33,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,CW21-007,,,,10.3,,
315,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,34,Northern Pikeminnow,1,389,Live,Mark,Lower Caudal Clip,RC21-008,,,,10.3,,
316,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,35,Northern Pikeminnow,1,346,Live,Mark,Lower Caudal Clip,CW21-008,,,,10.3,10-68372,
317,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,36,Northern Pikeminnow,1,436,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68369,
318,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,37,Northern Pikeminnow,1,458,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68367,
319,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,38,Northern Pikeminnow,1,386,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68366,
320,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,39,Northern Pikeminnow,1,345,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68371,
321,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,40,Northern Pikeminnow,1,361,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68368,
322,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,41,Northern Pikeminnow,1,378,Dead,,,Empty,,,,10.3,,Mort
323,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,42,Northern Pikeminnow,1,365,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68375,
324,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,43,Northern Pikeminnow,1,394,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68370,
325,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,44,Northern Pikeminnow,1,342,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68373,
326,Deadwater Slough,10/21/2020,Richie Carmichael; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,45,Northern Pikeminnow,1,294,Live,Mark,Lower Caudal Clip,,Aquatic Veg,,,10.3,10-68374,
327,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,46,Northern Pikeminnow,1,359,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
328,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,47,Northern Pikeminnow,1,422,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
329,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,48,Northern Pikeminnow,1,376,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
330,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,49,Northern Pikeminnow,1,342,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
331,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,50,Northern Pikeminnow,1,325,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
332,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,51,Northern Pikeminnow,1,410,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
333,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,52,Northern Pikeminnow,1,323,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
334,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,53,Northern Pikeminnow,1,410,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
335,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,54,Northern Pikeminnow,1,315,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
336,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,55,Northern Pikeminnow,1,360,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
337,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,56,Northern Pikeminnow,1,402,Live,Mark,Lower Caudal Clip,RC21-009,,,,10.3,,
338,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,57,Northern Pikeminnow,1,388,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
339,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,58,Northern Pikeminnow,1,362,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,2019 LCC
340,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,59,Northern Pikeminnow,1,406,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
341,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,60,Northern Pikeminnow,1,398,Live,Mark,Lower Caudal Clip,RC21-010,,,,10.3,,
342,Deadwater Slough,10/21/2020,Richie Carmichael; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:00,540,45.382689,-114.066274,45.38974,-114.046771,61,Northern Pikeminnow,1,176,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
343,Deadwater Slough,10/21/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,9:45,11:45,240,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,403,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
344,Deadwater Slough,10/21/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,9:45,11:45,240,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,353,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
345,Deadwater Slough,10/21/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,9:45,11:45,240,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,437,Live,Mark,Lower Caudal Clip,JR21-001,,,,10.3,,
346,Deadwater Slough,10/21/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,9:45,11:45,240,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,336,Live,Mark,Lower Caudal Clip,JR21-002,,,,10.3,,
347,Deadwater Slough,10/21/2020,Craig Ammar,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,14:00,210,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,225,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
348,Deadwater Slough,10/21/2020,Craig Ammar,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,14:00,210,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,240,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
349,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,333,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
350,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,336,Live,Mark,Lower Caudal Clip,,Aquatic Veg,,,10.3,,Aquatic Vegitation
351,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,272,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
352,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,270,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
353,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,230,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
354,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,245,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
355,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,318,Live,Mark,Lower Caudal Clip,TM21-001,,,,10.3,,
356,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,346,Live,Mark,Lower Caudal Clip,JS21-001,,,,10.3,,
357,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,225,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
358,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
359,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,255,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68359,
360,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,266,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
361,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,292,Live,Mark,Lower Caudal Clip,,Aquatic Veg,,,10.3,10-68365,
362,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,210,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
363,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,207,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
364,Deadwater Slough,10/21/2020,Tulley Mackey; Justin Saydell,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,840,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,382,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,10-68364,
366,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,464,Dead,,,BH22-001,,,,8.2,,Sacrificed
367,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,400,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
368,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,321,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
369,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,370,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
370,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,403,Live,Mark,Upper Caudal Hole Punch,,Aquatic Veg,,,8.2,,
371,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,382,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
372,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,240,Live,Mark,Upper Caudal Hole Punch,JR22-001,,,,8.2,,
373,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,314,Live,Mark,Upper Caudal Hole Punch,,Aquatic Veg,,,8.2,,
374,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,294,Live,Mark,Upper Caudal Hole Punch,BH22-002,,,,8.2,,
375,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,325,Live,Mark,Upper Caudal Hole Punch,JR22-002,,,,8.2,,
376,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,321,Live,Mark,Upper Caudal Hole Punch,BH22-003,,,,8.2,,
377,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,322,Live,Mark,Upper Caudal Hole Punch,JR22-003,,,,8.2,,
378,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,327,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
379,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,316,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
380,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,274,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
381,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,304,Live,Mark,Upper Caudal Hole Punch,BH22-004,,,,8.2,,
382,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,328,Live,Mark,Upper Caudal Hole Punch,,MacroInvert-other,,,8.2,,2 bug parts
383,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,319,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
384,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,338,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
385,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,390,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
386,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,397,Live,Mark,Upper Caudal Hole Punch,BH22-005,,,,8.2,,
387,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,314,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
388,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,337,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
389,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,517,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
390,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,368,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
391,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,404,Live,Mark,Upper Caudal Hole Punch,JR22-004,,,,8.2,,
392,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,346,Live,Mark,Upper Caudal Hole Punch,,MacroInvert-other,,,8.2,,1 bug part
393,Deadwater Slough,10/22/2020,Brian Hamiltion; Jason R,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:15,390,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,370,Live,Mark,Upper Caudal Hole Punch,Empty,,,,8.2,,
